unitid,opeid
447652,32098833.0
185509,00474000  
447661,52098870.0
118301,02204700
456904,2596503.0
480435,-2.0
447670,00464605  
185527,02219800  
167455,00220100  
480444,-2.0
414911,03180400  
185536,00261500  
445984,03849300  
251075,00491000  
414920,-2        
447689,04142900  
218317,-2        
447698,03617500  
120023,00974200  
447704,04059300  
214564,00331100  
414939,02338512  
152798,03069100  
218335,00343800  
480480,00372614  
447713,03974500  
185572,00261600  
489681,00245642  
447722,04014400  
152813,-2      
218353,00399300  
178387,00249000  
152822,00396300  
480505,2119203.0
421726,00656903
480514,02599716  
120069,01287200  
185606,-2      
480523,02246303  
382221,00926803
120078,01170700  
447759,03910400  
480532,02339704  
120087,02591600  
185624,00642000  
129242,00138500  
218399,00343900  
447777,04057300  
415011,02326305  
480550,02099706  
178396,00251600  
447786,04011900  
218414,00344000  
382258,03062400  
185651,00642101  
484233,03650300  
480569,00146900  
382267,03054100  
415039,02079410  
218432,02189800  
447810,04003300  
382276,03062300  
216630,00658200  
375009,02332300  
415048,02191801  
205708,1212804.0
418700,2502400.0
185679,00642100  
415057,03094800  
447829,4001400.0
364089,-2      
382300,00410300
447838,3972300.0
120166,-2        
447847,03986300  
251242,02608500
200253,00299400  
447856,3911300.0
251251,00732962  
218487,00681500  
120184,00117900  
185721,02092300  
251260,00104000  
447874,03985300  
447883,04016500  
218511,02348300
480657,00869424  
216773,00658300  
447892,03557300  
218520,00399200  
382364,-2      
185758,00261900  
152992,00184600  
447908,03823300  
101958,02296000  
185767,02223700  
153001,00184700  
218539,00344500  
480684,4209700.0
447917,04021300  
382382,03061400  
251312,01303907  
480693,04127302  
447926,03955400  
140191,02205300  
120254,00124900  
447935,04038300  
480709,-2.0
153038,00811600  
382416,00527900  
447953,03752400  
415190,-2      
480727,04207000  
447962,04040300  
480736,04219200  
120290,00448100  
447971,03965500  
185828,00262100  
415206,-2      
480745,-2.0
382443,02187200  
447980,04006300  
153074,00758800  
185846,-2      
153083,02090300  
382461,02235900  
447999,03970400  
415233,-2      
153092,765600.0
448008,03924300  
172972,3020700.0
415242,-2      
480781,04189700  
448017,03963300  
153108,00185000  
218645,00344900  
120342,00125000  
448026,04031300  
218654,00345000  
448035,03944300  
153126,00185200  
218663,00344800  
382504,00293700  
448044,03975300  
415279,-2      
218672,00344801  
194824,00280300  
448053,3941400.0
153144,00185400  
218681,00345400  
382522,01134500
185916,2219600.0
448062,03931300  
480833,03128103  
218690,00342600  
382531,03023300  
448071,03839300  
153162,00185600  
185934,00707000  
448080,4062300.0
218706,00492700  
153171,02330900  
418746,02594800
167525,00220500  
448099,4027300.0
218724,00345100  
118374,00745700  
448105,3950500.0
181710,-2      
218733,00344600  
120430,02258800
480879,04212100  
448114,3952300.0
218742,00695100  
480888,04187800  
448123,03965400  
153214,00712000  
218751,02063700  
480897,4216300.0
382595,-2      
448132,03842300  
480903,02202501  
448141,3920300.0
480912,04219700  
430643,3174300.0
156611,02279800  
448150,04035300  
480921,04220000  
186016,00759300  
208053,02282100  
153250,00185900  
120485,-2      
448169,04037400  
218797,-2      
448178,04025300  
153269,00186000  
448187,03984300  
153278,00189100  
129312,-2      
186052,02131600  
218821,00344700  
153287,-2      
418764,03068400  
448202,4045400.0
218830,00399400  
153296,00186200  
382674,02552100  
448211,04045300  
153302,02328900  
120537,00125200  
123855,00129900  
448220,03909300  
200314,00299500  
153311,00407500  
480994,04204000  
153320,00712100  
218858,00399500  
481003,04226400  
448239,03463300  
186098,00750800
218867,02567600  
382708,02276400  
448248,03413300  
153339,02262500  
481021,04041300  
448257,04038400  
145707,00174200  
218885,00492600  
481030,04139900  
186122,00262600  
218894,00492000  
437194,-2      
448275,04028300  
153366,00186600  
481049,04152200  
448284,00254401  
153375,00186700  
481058,04157800  
415525,03408400
218919,00345500  
153384,00186800  
481067,4167500.0
448600,00486607  
382771,02614200  
481076,4168300.0
448309,00159101  
415543,-2      
450289,03010606  
382780,03061100  
481085,04179100  
448318,00264901  
121859,00720300  
153409,00458606  
481094,04179800  
415561,03805300  
153418,00458604  
218955,00932200  
120652,-2      
448336,00109000  
153427,01206400  
218964,00345600  
120661,00793000  
459019,02173210  
186201,00934400  
218973,00345700  
481119,04190000  
448354,03122601  
480842,04209500  
153445,00459500  
481128,04190800  
448363,2120700.0
407869,02323801
125134,-2      
120689,-2      
448372,2120707.0
153463,02289000  
219000,00345800  
120698,02138300  
448381,02120700  
200341,00300700  
153472,00840300  
481155,04206400  
448390,-2        
481164,04207600  
375106,02287801  
415631,-2      
186256,-2      
382869,01136500
448406,3099801.0
219037,02137100  
481182,04208100  
448415,00736200  
186274,01209000  
120740,00125400  
219046,00345900  
481191,04208400  
448424,02256201  
186283,00262800  
219055,02144600  
382896,03272300  
448433,02100505  
153524,00186500  
382902,03061800  
481207,04209600  
219064,03105500
448442,00732931  
153533,00186400  
382911,00357401  
144777,02075400  
219073,03019200  
448451,00732972  
153542,00626700  
481225,04210200  
219082,00346300  
448460,00732951  
481234,04210600  
219091,00346100  
415701,-2      
153560,-2      
489575,00245623  
448479,00732927  
120801,-2      
481252,04210800  
446118,03797400  
448488,10732912  
481261,04211500  
415729,03237400  
153588,00765800  
219125,02297800  
481270,4211700.0
448503,10732910  
186362,002629A1  
153597,00826000  
219134,03019201  
382975,03052200  
448512,10732909  
153603,00186900  
120838,03163300  
219143,00530900  
448521,32098897.0
186380,00262900  
481298,04212000  
123907,-2      
153621,00187100  
439385,-2      
481304,04212500  
183983,02312000  
153630,00459800  
186399,00262902  
481313,04213200  
219170,00492900  
186405,00642902  
120874,-2      
383020,03061200  
186414,00642800
481331,04213500  
219189,00828400  
186423,00642900  
153658,00189200  
120892,-2      
219198,00346500  
448576,02179948  
219204,00405700  
448585,00405719  
153676,00626802
219213,00405707  
481359,04214100  
448594,04111300  
120917,01307700
481368,04214500  
481377,04214600  
186469,00546100  
219240,00405600  
481386,04215100  
440679,02180106  
383084,00565500  
120944,02184900  
481395,04215300  
448628,1162602.0
481401,04215400  
219259,00346600  
448637,00470000  
123925,00130600  
153728,-2      
481410,04215900  
448646,03789302  
153737,00407600  
120971,00126000  
219277,01465900  
383118,02559303  
448655,2201803.0
451608,4133800.0
153746,01300600  
481429,04216000  
140313,03019500
448664,02614204  
481438,04216100  
219295,00346700  
383136,-2      
448673,00869402  
153764,02274100  
481447,04216500  
383145,-2      
448682,001838A1  
153773,00765900  
481456,04216800  
448691,04206100  
153782,00842400  
481465,04217000  
383163,02573200  
446154,3852500.0
219329,01028200
481474,04217500  
448707,02570402  
383172,02293600  
451617,04124000  
219338,00598700  
481483,04217800  
448716,02570403  
415950,-2      
153807,-2      
219347,00347000  
121044,00126100  
448725,-2        
383190,00525800  
186584,00263200  
219356,00347100  
448734,02179930  
186593,02234600  
481508,04218200  
107558,00109400  
383206,01185600
448743,-2        
489584,00245627  
415978,-2      
481517,04218400  
219374,02143700  
121071,449000.0
448752,02594302  
415987,03358300  
481526,04220400  
219383,00346900  
448761,02594301  
186618,00260000  
451626,04127200  
481535,04220600  
219392,01147700  
448770,01162101  
153861,01111300  
481544,04220900  
219408,02277300  
481553,4221200.0
383251,03064400  
186645,00773100  
481562,04221800  
448798,01260612  
219426,00776400  
481571,04224200  
448804,04094300  
439394,03429700  
455761,04152800  
186663,-2      
153898,01165100
219435,-2      
481580,10145910.0
383279,02528200  
440712,01092307  
448822,32098811  
219453,01013800  
121150,01014900  
481599,00469209  
383297,00738700  
153922,00187500  
416069,-2      
448840,00153701  
153931,00187600
481614,10732957  
219471,00347400  
383312,03065900  
451398,04131100  
481623,10732958  
219480,01017000  
383321,03063600
121178,00126500  
448859,02129003  
446181,03835300  
481632,00736206  
383330,02620000  
216807,00339200  
448877,1072776.0
219505,01046000  
448886,00108103  
153977,00627300  
448895,03422301  
481669,00961804  
383367,01086000  
481678,01054202  
383376,02344300  
154004,00187900  
121239,-2      
435268,03063900
154013,00188000  
154022,00188100  
383400,02161400  
121257,00117200  
416485,-2      
418889,03079100  
481720,01303923  
219578,00347700  
121275,02304300  
219587,02257400  
448965,887402.0
481739,02079405  
219596,00535800  
162210,00206700  
448974,02074005  
435277,03063700
416209,-2      
219602,00347800  
481748,02079406  
448983,02104001  
408233,03301301  
121309,00126200  
448992,-2        
186849,02586800  
489894,02572013  
481766,02119200  
383464,02239101  
449001,03065801  
407975,01034302  
418898,01293100  
167677,00221400  
449010,00927003  
186867,00263900  
154101,00188300  
219639,03440300  
481784,2120712.0
186876,00934500  
445948,03838500  
154110,00458700  
121345,00117300  
186885,00736203  
449038,00145942  
416272,-2      
154129,00460000  
383507,3007200.0
186900,01198900  
154138,-2      
145840,-2      
481827,2158504.0
383525,02235600  
154156,00185500  
449074,02217110  
481845,02173202  
449083,03071601  
219709,00347900  
481854,02241805  
451680,153705.0
449092,03071602  
219718,00348000  
154183,-2      
383561,02266000
121433,01298400  
449117,00499201  
154208,02160900  
481890,02339705  
195003,00280600  
449126,00489812  
120795,00125600  
449135,03112107  
481906,02533604  
449144,03112105  
481915,02609206  
449153,03112106  
449162,01049008  
219790,00353600  
449171,01049009  
154262,00729100  
449180,01049010  
219806,00348100  
187046,02192200  
481960,02559410  
151324,00180700  
416430,03360300
449199,01049011  
219824,00399800  
113096,00753600  
449205,01049012  
219833,00348200  
449214,01049013  
219842,02188300  
481988,02599714  
431770,01095200  
449223,01049014  
416458,03125800  
219851,04142000  
481997,2599715.0
449232,01049016  
416467,-2      
383701,00957800
484473,00153500  
449241,01049015  
154332,02134500  
482015,03035308  
449250,03128102  
154341,00959300  
219879,00399900  
482024,03071605  
154350,00188700  
219888,00348300  
482033,02248213  
449269,00982804  
383738,00174602  
449278,2289801.0
219903,02157100  
121600,001141A1  
446251,03881400  
457174,03026520  
449287,032823A1  
154378,00184800  
482060,03422308  
210960,00747000  
444866,03746400  
219921,00528000  
121619,00128400  
383765,02173211  
449302,00931310  
416537,-2      
121628,01044100  
383774,00121201
449311,00928401  
156806,00524300
383783,00121203  
449320,00793809  
154411,-2      
219949,00348500  
383792,02527501  
482097,03368305  
244190,00331301  
482103,04167602  
449339,03819300  
187198,00264300  
449348,03894300  
154439,-2        
219976,00348600  
151351,00180900  
449357,03999300  
377218,03032300  
154448,00771700  
449366,04092400  
154457,03441300  
219994,00778200  
156815,03013200
449375,4116000.0
154466,00761100  
482149,00157900  
449384,04076400  
121707,00118500  
482158,00158100  
200509,02135100
449393,04115300  
125772,-2      
154484,02333200  
195049,00280700  
154493,00189300  
482176,04221400  
449409,04115800  
383880,03085200  
482185,04223600  
449418,4109300.0
154509,00189400  
418968,03035200  
482194,04223100  
449427,03976400  
187286,-2      
107673,012105A1  
482200,04224100  
220057,00683500  
383899,03380301  
449436,4056300.0
416670,02540000  
154527,00189600  
220066,-2      
449445,04114500  
154536,00189700  
220075,00348700  
449454,04093300  
154545,00794100  
482228,03862600  
449463,04104300  
129525,00142200  
449472,03702300  
187329,-2      
482246,04223500  
449481,03888300  
426323,-2      
121804,-2      
383950,01289102  
482255,03523301  
449490,04106300  
220118,02204200  
482264,00531105  
200527,02301100  
154590,00190000  
220127,00528100  
487427,02305805  
446288,03907300  
449506,03696400  
416740,-2      
451750,00267814  
220136,351105.0
449515,4058300.0
482291,03113301  
449524,04116600  
489982,04208609  
430689,03179300
383996,00265102  
156842,02351700  
220163,02595000  
449542,03985400  
154633,00868200  
482316,00405730  
384014,00673101  
449551,4091300.0
154642,00190100  
220181,00349000  
446297,3892300.0
449560,04105300  
445966,03524300  
154651,2303500.0
482334,00405732  
416801,02555400  
443784,00145935  
482343,00405736  
449579,3999400.0
121901,00127000  
220206,03001800  
482352,00405735  
449588,04119700  
167774,-2        
220215,00349200  
482361,00405731  
449597,04038700  
220224,-2      
482370,00405737  
449603,04100300  
154697,00460800  
449612,04112300  
220242,-2      
482389,00405734  
154712,01025600  
220251,01032600  
449630,04117800  
154721,00190400  
121956,-2      
419004,02549800  
154730,00423800
482413,01072795  
449649,04048300  
482422,01072702  
220279,00528200  
461245,04158300  
187514,02496900  
154749,00190500  
121983,02179908  
449667,03773300  
482440,01072709  
375319,02110701  
187532,00474200  
154767,00675501  
449685,04102300  
154776,00675500  
122010,01287300
482459,01072712  
449694,3691300.0
220321,00535600  
482468,01072714  
154794,03066200  
482477,01072700  
154800,00190600  
482486,01072733  
449719,04118300  
384184,2584200.0
482495,1072789.0
449728,04060300  
384193,2565400.0
416962,82098816.0
154819,2196400.0
482501,1072752.0
178721,00249800  
449737,04119900  
416971,01216601  
154828,-2      
490018,04250501  
482510,01072786  
122065,02328400
187602,01063200  
416980,01216602  
